Namespace(data_path=None, prior_path=None, constraint_path=None, data_dir='data', model_type='bowfree_ddeci_gaussian', model_dir=None, model_config='configs/ddeci/bowfree_ddeci_gaussian.json', dataset_config='configs/dataset_config_latent_confounded_causal_dataset.json', impute_config=None, objective_config=None, run_inference=False, extra_eval=False, max_steps=inf, max_al_rows=inf, active_learning=None, users_to_plot=[0], causal_discovery=False, latent_confounded_causal_discovery=True, treatment_effects=True, output_dir='runs', name=None, device='gpu', tiny=False, random_seed=None, default_configs_dir='configs', logger_level='INFO', eval_likelihood=True, conversion_type='full_time', enable_diagonal_eval=True, dataset_name='10_0')
2024-01-19 14:42:38,097 run_single_seed_experiment.py:122[INFO]Loading data.
2024-01-19 14:42:38,097 csv_dataset_loader.py:112[INFO]Using a predefined data split to load the dataset.
2024-01-19 14:42:38,107 dataset_loader.py:86[INFO]Variables info data/10_0/variables.json exists: False.
Minimum value of variable Column 0 inferred as -3.6520805953972744. This can be changed manually in the dataset's variables.json file
Max value of variable Column 0 inferred as 3.773052936093237. This can be changed manually in the dataset's variables.json file
Variable Column 0 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 0 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 0 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 1 inferred as -14.129690111990488. This can be changed manually in the dataset's variables.json file
Max value of variable Column 1 inferred as 12.471958614026603. This can be changed manually in the dataset's variables.json file
Variable Column 1 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 1 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 1 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 2 inferred as -6.42564111941364. This can be changed manually in the dataset's variables.json file
Max value of variable Column 2 inferred as 5.693090333598161. This can be changed manually in the dataset's variables.json file
Variable Column 2 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 2 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 2 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 3 inferred as -3.62317038413156. This can be changed manually in the dataset's variables.json file
Max value of variable Column 3 inferred as 3.3105557284043328. This can be changed manually in the dataset's variables.json file
Variable Column 3 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 3 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 3 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 4 inferred as -7.818681520373923. This can be changed manually in the dataset's variables.json file
Max value of variable Column 4 inferred as 7.097349070720104. This can be changed manually in the dataset's variables.json file
Variable Column 4 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 4 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 4 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 5 inferred as -7.338298571620853. This can be changed manually in the dataset's variables.json file
Max value of variable Column 5 inferred as 8.098049369242009. This can be changed manually in the dataset's variables.json file
Variable Column 5 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 5 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 5 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 6 inferred as -11.5212280679983. This can be changed manually in the dataset's variables.json file
Max value of variable Column 6 inferred as 11.714751712637312. This can be changed manually in the dataset's variables.json file
Variable Column 6 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 6 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 6 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 7 inferred as -3.651809927164398. This can be changed manually in the dataset's variables.json file
Max value of variable Column 7 inferred as 3.9525494825244216. This can be changed manually in the dataset's variables.json file
Variable Column 7 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 7 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 7 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 8 inferred as -3.165059445622078. This can be changed manually in the dataset's variables.json file
Max value of variable Column 8 inferred as 4.549135821453113. This can be changed manually in the dataset's variables.json file
Variable Column 8 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 8 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 8 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
Minimum value of variable Column 9 inferred as -4.872773932944406. This can be changed manually in the dataset's variables.json file
Max value of variable Column 9 inferred as 4.926907209131691. This can be changed manually in the dataset's variables.json file
Variable Column 9 inferred to be a queriable variable. This can be changed manually in the dataset's variables.json file by updating the "query" field.
Variable Column 9 inferred as not an active learning target variable. This can be changed manually in the dataset's variables.json file by updating the "target" field.
Variable Column 9 inferred as an always observed target variable. This can be changed manually in the dataset's variables.json file by updating the "always_observed" field.
2024-01-19 14:42:38,108 latent_confounded_causal_csv_dataset_loader.py:89[INFO]Create confounded causal dataset.
2024-01-19 14:42:38,108 latent_confounded_causal_csv_dataset_loader.py:114[INFO]Directed adjacency matrix found.
2024-01-19 14:42:38,109 latent_confounded_causal_csv_dataset_loader.py:128[INFO]Bidirected adjacency matrix found.
2024-01-19 14:42:38,109 causal_csv_dataset_loader.py:171[INFO]Intervention data not found.
2024-01-19 14:42:38,109 causal_csv_dataset_loader.py:171[INFO]Intervention data not found.
2024-01-19 14:42:38,109 train_step.py:25[INFO]Variable info: {'variables': [{'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 0', 'group_name': 'Column 0', 'lower': -3.6520805953972744, 'upper': 3.773052936093237, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 1', 'group_name': 'Column 1', 'lower': -14.129690111990488, 'upper': 12.471958614026603, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 2', 'group_name': 'Column 2', 'lower': -6.42564111941364, 'upper': 5.693090333598161, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 3', 'group_name': 'Column 3', 'lower': -3.62317038413156, 'upper': 3.3105557284043328, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 4', 'group_name': 'Column 4', 'lower': -7.818681520373923, 'upper': 7.097349070720104, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 5', 'group_name': 'Column 5', 'lower': -7.338298571620853, 'upper': 8.098049369242009, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 6', 'group_name': 'Column 6', 'lower': -11.5212280679983, 'upper': 11.714751712637312, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 7', 'group_name': 'Column 7', 'lower': -3.651809927164398, 'upper': 3.9525494825244216, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 8', 'group_name': 'Column 8', 'lower': -3.165059445622078, 'upper': 4.549135821453113, 'always_observed': True, 'is_latent': False}, {'query': True, 'target': False, 'type': 'continuous', 'name': 'Column 9', 'group_name': 'Column 9', 'lower': -4.872773932944406, 'upper': 4.926907209131691, 'always_observed': True, 'is_latent': False}], 'auxiliary_variables': [], 'used_cols': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}
2024-01-19 14:42:38,109 train_step.py:27[INFO]Creating new model
2024-01-19 14:42:38,622 torch_model.py:199[INFO]Model has 197740 trainable parameters.
2024-01-19 14:42:38,626 models_factory.py:101[INFO]No prior adj matrix is specified.
2024-01-19 14:42:38,626 models_factory.py:138[INFO]No constraint adj matrix is specified.
2024-01-19 14:42:38,627 train_step.py:41[INFO]Created model with ID c76eb0e4-2790-4ce2-b3a4-4dc1495d87dd.
2024-01-19 14:42:38,627 train_step.py:44[INFO]Training model.
Saving logs to runs/2024-01-19_144238/models/c76eb0e4-2790-4ce2-b3a4-4dc1495d87dd/train_output/summary
Auglag Step: 0
Beta Value: 0.2
LR: 0.001
Inner Step: 100, loss: 43.68, log p(x|A): -26.11, dag: 6.80192204, log p(A)_sp: -0.27, log q(A): -0.067, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 0.0267, log_p_u: -51.4, log_p_u_weighed: -10.3, log_qu_x: 35.2, log_qu_x_weighed: 7.05
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
adj_matrix_true: (10, 10)
adj_matrix_predicted: (10, 10)
adj_matrix_mask: (10, 10)
Dag penalty: 0.014439779361702
Rho: 1000000.00, alpha: 247.06
Auglag Step: 13
Beta Value: 1.0
LR: 0.001
Inner Step: 100, loss: 38.75, log p(x|A): -4.17, dag: 0.04000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 20, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.5, log_qu_x_weighed: -49.5
Inner Step: 200, loss: 20.50, log p(x|A): 4.50, dag: 0.02086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -50, log_qu_x_weighed: -50
Inner Step: 300, loss: 9.36, log p(x|A): 4.82, dag: 0.00000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 0, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 400, loss: 10.60, log p(x|A): 4.99, dag: 0.00670939, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 1.41, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 500, loss: 14.09, log p(x|A): 5.05, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 600, loss: 14.20, log p(x|A): 5.00, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 700, loss: 26.48, log p(x|A): 3.77, dag: 0.03086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 15.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Inner Step: 800, loss: 15.52, log p(x|A): 4.64, dag: 0.01086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Inner Step: 900, loss: 19.44, log p(x|A): 4.88, dag: 0.02000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Inner Step: 1000, loss: 9.32, log p(x|A): 4.92, dag: 0.00000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 0, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Reducing lr to 0.00010
Inner Step: 1100, loss: 13.27, log p(x|A): 5.90, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 1200, loss: 38.09, log p(x|A): 5.95, dag: 0.05344864, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 29.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 1300, loss: 13.56, log p(x|A): 5.54, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -50, log_qu_x_weighed: -50
Inner Step: 1400, loss: 7.85, log p(x|A): 6.31, dag: 0.00000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 0, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 1500, loss: 38.69, log p(x|A): 6.38, dag: 0.04086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 30.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 1600, loss: 29.57, log p(x|A): 0.91, dag: 0.02504174, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 16.3, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 1700, loss: 8.07, log p(x|A): 6.14, dag: 0.00000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 0, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 1800, loss: 21.50, log p(x|A): 3.57, dag: 0.02086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 1900, loss: 12.77, log p(x|A): 6.50, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Inner Step: 2000, loss: 34.84, log p(x|A): 6.58, dag: 0.04590335, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 27.2, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 2100, loss: 17.65, log p(x|A): 6.57, dag: 0.02000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.9, log_qu_x_weighed: -49.9
Inner Step: 2200, loss: 18.29, log p(x|A): 6.12, dag: 0.02166765, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10.1, log_p_u: -63.8, log_p_u_weighed: -63.8, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Inner Step: 2300, loss: 13.97, log p(x|A): 6.59, dag: 0.01504174, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 6.27, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Inner Step: 2400, loss: 14.58, log p(x|A): 5.71, dag: 0.01086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.7, log_qu_x_weighed: -49.7
Inner Step: 2500, loss: 19.01, log p(x|A): 6.23, dag: 0.02086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.8, log_qu_x_weighed: -49.8
Inner Step: 2600, loss: 12.55, log p(x|A): 6.77, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.7, log_qu_x_weighed: -49.7
Inner Step: 2700, loss: 9.53, log p(x|A): 4.89, dag: 0.00000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 0, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.7, log_qu_x_weighed: -49.7
Inner Step: 2800, loss: 29.76, log p(x|A): 5.54, dag: 0.04086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 20.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.7, log_qu_x_weighed: -49.7
Inner Step: 2900, loss: 21.52, log p(x|A): 6.19, dag: 0.01633619, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 13.3, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.7, log_qu_x_weighed: -49.7
Inner Step: 3000, loss: 13.05, log p(x|A): 6.41, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.6, log_qu_x_weighed: -49.6
Reducing lr to 0.00001
Inner Step: 3100, loss: 9.02, log p(x|A): 6.74, dag: 0.00504174, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 1.27, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.6, log_qu_x_weighed: -49.6
Inner Step: 3200, loss: 18.91, log p(x|A): 6.81, dag: 0.01504174, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 11.3, log_p_u: -63.8, log_p_u_weighed: -63.8, log_qu_x: -49.6, log_qu_x_weighed: -49.6
Inner Step: 3300, loss: 13.29, log p(x|A): 7.02, dag: 0.01086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.6, log_qu_x_weighed: -49.6
Inner Step: 3400, loss: 17.55, log p(x|A): 6.86, dag: 0.02000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.7, log_qu_x_weighed: -49.7
Inner Step: 3500, loss: 19.39, log p(x|A): 6.37, dag: 0.01504174, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 11.3, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.7, log_qu_x_weighed: -49.7
Inner Step: 3600, loss: 12.56, log p(x|A): 6.91, dag: 0.01000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 5, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.6, log_qu_x_weighed: -49.6
Inner Step: 3700, loss: 8.07, log p(x|A): 6.38, dag: 0.00000000, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 0, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.6, log_qu_x_weighed: -49.6
Inner Step: 3800, loss: 19.08, log p(x|A): 6.28, dag: 0.02086161, log p(A)_sp: -0.19, log q(A): -0.003, H filled: 0.000, rec: 0.000, penalty_dag_weighed: 10.9, log_p_u: -63.9, log_p_u_weighed: -63.9, log_qu_x: -49.6, log_qu_x_weighed: -49.6
